Team,ban_1,ban_2,ban_3
redBans,Poppy,Morgana,Lissandra
redBans,Ahri,Graves,Gangplank
redBans,Fiora,Poppy,Kalista
redBans,Ezreal,Poppy,Ryze
redBans,Kalista,Ryze,Lulu
redBans,Ryze,Trundle,Lux
redBans,Poppy,Lulu,Kindred
redBans,Gangplank,Corki,Morgana
redBans,Gangplank,Poppy,Lulu
redBans,Ezreal,Graves,Poppy
redBans,Gangplank,DrMundo,Poppy
redBans,Graves,Ezreal,Morgana
redBans,Graves,Quinn,Lulu
redBans,Alistar,Gangplank,
redBans,Kalista,Viktor,Thresh
redBans,Lulu,Poppy,Kalista
redBans,Gangplank,Corki,Poppy
redBans,Lulu,KogMaw,
redBans,Lulu,Poppy,KogMaw
redBans,Gragas,Corki,Lulu
redBans,Zilean,Kalista,Gangplank
redBans,Fiora,Lissandra,Lulu
redBans,KogMaw,Lulu,Corki
redBans,Malphite,Kindred,KogMaw
redBans,Morgana,Kalista,Ezreal
redBans,KogMaw,Gangplank,Tristana
redBans,Alistar,Gangplank,Lulu
redBans,Kalista,KogMaw,Lulu
redBans,Fiora,KogMaw,Gangplank
redBans,Gangplank,Lulu,KogMaw
redBans,Lulu,Gragas,Poppy
redBans,Lulu,Gangplank,Morgana
redBans,Viktor,Gangplank,Malphite
redBans,Zilean,KogMaw,Lulu
redBans,Zed,Poppy,Malphite
redBans,Sivir,KogMaw,Kalista
redBans,KogMaw,Leblanc,Gangplank
redBans,Sivir,Kalista,KogMaw
redBans,Bard,Kalista,Nidalee
redBans,Bard,Kalista,Nidalee
redBans,Bard,Kalista,Lucian
redBans,Kindred,Nidalee,Graves
redBans,Kindred,Nidalee,Rammus
redBans,Kindred,Nidalee,Rammus
redBans,Corki,Gragas,Trundle
redBans,Kindred,Nidalee,Ahri
redBans,Kindred,Nidalee,Trundle
redBans,Azir,Corki,Morgana
redBans,Corki,Trundle,Poppy
redBans,Morgana,Nidalee,Ahri
redBans,Corki,Poppy,Trundle
redBans,Morgana,Nidalee,Sivir
redBans,Nidalee,Ryze,Bard
redBans,Nidalee,Ryze,Viktor
redBans,Zyra,Leblanc,Nidalee
redBans,Kindred,Lucian,Nidalee
redBans,Zyra,Nidalee,Azir
redBans,Nidalee,Kindred,Ryze
redBans,Zed,Azir,Lucian
redBans,Nidalee,Malzahar,Ryze
redBans,Ryze,Nidalee,Vladimir
redBans,Ekko,Azir,Gnar
redBans,Ryze,Kindred,Nidalee
redBans,Lucian,Kindred,Nidalee
redBans,Braum,Kindred,Ryze
redBans,Trundle,Viktor,Gnar
redBans,Kindred,Ryze,Viktor
redBans,Ryze,Lucian,Maokai
redBans,Vladimir,Trundle,Fizz
redBans,Ryze,RekSai,Swain
redBans,Ryze,Kindred,Nidalee
redBans,Morgana,Vladimir,Viktor
redBans,Ryze,RekSai,Viktor
redBans,Nidalee,Ryze,Azir
redBans,TwistedFate,Braum,Vladimir
redBans,Vladimir,Viktor,Fizz
redBans,Elise,Kindred,RekSai
redBans,TwistedFate,Vladimir,Ryze
redBans,Azir,Vladimir,Sivir
redBans,Azir,RekSai,Ryze
redBans,Vladimir,Hecarim,Ryze
redBans,Vladimir,RekSai,Shen
redBans,Leblanc,Vladimir,Swain
redBans,Azir,Vladimir,Gnar
redBans,Viktor,Ryze,Vladimir
redBans,Azir,Gnar,Trundle
redBans,Vladimir,RekSai,Hecarim
redBans,Vladimir,Viktor,Swain
redBans,Nidalee,TwistedFate,Vladimir
redBans,Vladimir,Ryze,Swain
redBans,Bard,Gragas,Azir
redBans,Nidalee,Vladimir,Sivir
redBans,Vladimir,Leblanc,Ryze
redBans,Taliyah,Viktor,Shen
redBans,Vladimir,Kindred,Ryze
redBans,Vladimir,TwistedFate,Nidalee
redBans,Nidalee,Bard,Braum
redBans,Vladimir,Leblanc,Hecarim
redBans,Nidalee,Ryze,Sivir
redBans,Vladimir,Braum,Trundle
redBans,Trundle,Azir,Bard
redBans,Vladimir,Braum,Gnar
redBans,Taliyah,RekSai,Azir
redBans,Trundle,Bard,Ryze
redBans,Braum,Ashe,Gnar
redBans,Gnar,Ryze,Irelia
redBans,Azir,Ryze,Gragas
redBans,Taliyah,Gragas,Ryze
redBans,Taliyah,Gragas,Ryze
redBans,Taliyah,Gragas,Ryze
redBans,Taliyah,Gragas,Gangplank
redBans,Taliyah,Gragas,Bard
redBans,Gangplank,Brand,Kassadin
redBans,Brand,Kassadin,Gangplank
redBans,Brand,Gangplank,Jhin
redBans,Bard,Taliyah,Gragas
redBans,Bard,Taliyah,Gragas
redBans,Bard,Taliyah,Gragas
redBans,Bard,Taliyah,Brand
redBans,Bard,Taliyah,Brand
redBans,Rengar,Leblanc,Camille
redBans,Rengar,Leblanc,Maokai
redBans,Camille,Rengar,Leblanc
redBans,Rengar,Camille,Leblanc
redBans,Leblanc,Rengar,Ryze
redBans,Camille,Leblanc,Jayce
redBans,Camille,Leblanc,Ashe
redBans,Leblanc,Rengar,Camille
redBans,Leblanc,Rengar,Jayce
redBans,Leblanc,Camille,Rengar
redBans,Leblanc,Rengar,Malzahar
redBans,Leblanc,Rengar,Khazix
redBans,Leblanc,Rengar,Camille
redBans,Rengar,Camille,Leblanc
redBans,Ivern,Camille,Zyra
redBans,Rengar,Leblanc,Camille
redBans,Camille,Rengar,Leblanc
redBans,Leblanc,Rengar,Ivern
redBans,Camille,Leblanc,Rengar
redBans,Ivern,Camille,Jayce
redBans,Leblanc,Bard,Ryze
redBans,Leblanc,Camille,Jayce
redBans,Leblanc,Rengar,Zyra
redBans,Ivern,Leblanc,Camille
redBans,Fiora,Camille,Jayce
redBans,Leblanc,Camille,MissFortune
redBans,Leblanc,MissFortune,Varus
redBans,Ivern,Leblanc,Jayce
redBans,Jayce,Fiora,Varus
redBans,Jayce,Khazix,RekSai
redBans,Camille,Varus,Leblanc
redBans,Leblanc,Varus,Camille
redBans,Elise,Jayce,Olaf
redBans,Leblanc,Varus,Camille
redBans,Jayce,Varus,Leblanc
redBans,Yorick,Leblanc,Ivern
redBans,Jayce,Leblanc,Camille
redBans,Jayce,Leblanc,Camille
redBans,Leblanc,Rengar,Ryze
redBans,Leblanc,Camille,Ivern
redBans,Camille,Jayce,Varus
redBans,Leblanc,Khazix,Camille
redBans,Leblanc,Ivern,Shen
redBans,Leblanc,Shen,Varus
redBans,Camille,Rumble,Leblanc
redBans,Camille,Fiora,Leblanc
redBans,Leblanc,Varus,Camille
redBans,Ivern,Shen,Kled
redBans,Camille,Bard,Brand
redBans,Ivern,Vladimir,TahmKench
redBans,Lulu,Camille,Graves
redBans,Fiora,Camille,Ivern
redBans,Ivern,Malzahar,Renekton
redBans,Graves,Kalista,Anivia
redBans,Camille,Lulu,Graves
redBans,Lulu,Ivern,Graves
redBans,Lulu,Ivern,Graves
redBans,Graves,Shen,Lulu
redBans,Ivern,Lulu,Malzahar
redBans,Camille,Vladimir,Kalista
redBans,Anivia,Shen,Gragas
redBans,Vladimir,Camille,Kalista
redBans,Anivia,Shen,Gragas
redBans,Camille,Vladimir,Ahri
redBans,Rumble,Graves,Khazix
redBans,Kled,Cassiopeia,Shen
redBans,Ahri,Graves,Varus
redBans,Kled,Cassiopeia,Rengar
redBans,Ahri,Graves,Elise
redBans,Zac,Galio,Thresh
redBans,Zac,Elise,Thresh
redBans,Zac,Shen,Gragas
redBans,Galio,Taliyah,JarvanIV
redBans,Elise,Kennen,Zac
redBans,Fiora,Zac,Kennen
redBans,Zac,Galio,Caitlyn
redBans,Galio,Zac,Lucian
redBans,Zac,Kennen,Galio
redBans,Zac,Galio,Jayce
redBans,Zac,Kennen,Warwick
redBans,Shen,Zac,Fiora
redBans,Zac,Elise,Galio
redBans,Zac,Thresh,Zyra
redBans,Zac,Galio,Blitzcrank
redBans,Elise,Zac,Caitlyn
redBans,Zac,Rakan,Caitlyn
redBans,Elise,Zac,Caitlyn
redBans,Zac,Warwick,Sejuani
redBans,Zac,Rakan,Elise
redBans,Zac,Thresh,Caitlyn
redBans,Elise,Zac,Caitlyn
redBans,Zac,Elise,Kennen
redBans,Zac,Elise,Caitlyn
redBans,Zac,Elise,Shen
redBans,Caitlyn,Jayce,Zac
redBans,Elise,Taliyah,RekSai
redBans,Caitlyn,Thresh,Zac
redBans,Rakan,Kennen,Zac
redBans,Caitlyn,Zac,Rumble
redBans,Elise,Galio,Brand
redBans,Caitlyn,Zac,Elise
redBans,Elise,Zac,Galio
redBans,Galio,Caitlyn,RekSai
redBans,Caitlyn,Zac,RekSai
redBans,Elise,Caitlyn,Zac
redBans,Chogath,Elise,Thresh
redBans,Shen,Zac,Sejuani
redBans,Taliyah,Gragas,Zac
redBans,Elise,Zac,Chogath
redBans,Elise,Thresh,Zac
redBans,Chogath,Gragas,Zac
redBans,Zac,Rakan,Chogath
redBans,Elise,Zac,Sejuani
redBans,Zac,Elise,Caitlyn
redBans,Jayce,Zac,Camille
redBans,Zac,Elise,Jayce
redBans,Chogath,Zac,Kalista
redBans,Zac,Chogath,Elise
redBans,Gragas,Zac,Taliyah
redBans,Chogath,Zac,Elise
redBans,Chogath,Elise,Caitlyn
redBans,Zac,Chogath,Gnar
redBans,Jayce,Zac,Chogath
redBans,Chogath,Zac,Elise
redBans,Zac,Elise,Sejuani
redBans,Jayce,Maokai,Kalista
redBans,Rakan,RekSai,Chogath
redBans,Zac,Chogath,Sejuani
redBans,Zac,Camille,Sejuani
redBans,Elise,Morgana,Chogath
redBans,Thresh,Maokai,Kalista
redBans,Elise,Chogath,Morgana
redBans,Thresh,JarvanIV,Chogath
redBans,Elise,Chogath,Sejuani
redBans,Kalista,Rakan,Shen
redBans,Elise,Sejuani,Gnar
redBans,Elise,Chogath,Gnar
redBans,Elise,Chogath,Gnar
redBans,Elise,Gnar,Chogath
redBans,Elise,Chogath,Gnar
redBans,Kalista,JarvanIV,Chogath
redBans,Twitch,Ryze,Janna
redBans,Lulu,Zed,Syndra
redBans,Alistar,Ryze,Zilean
redBans,Alistar,Nidalee,Zilean
redBans,Alistar,Ryze,Zilean
redBans,Fizz,LeeSin,Lucian
redBans,Zilean,Alistar,LeeSin
redBans,Twitch,Zilean,Ryze
redBans,Rengar,Alistar,Zed
redBans,Nidalee,Maokai,Lucian
redBans,Zed,Maokai,Alistar
redBans,Ryze,Zilean,Alistar
redBans,Tristana,Yasuo,Zilean
redBans,Aatrox,Nidalee,Alistar
redBans,Zed,Nidalee,Maokai
redBans,Alistar,Zilean,Lucian
redBans,Nidalee,Alistar,Syndra
redBans,Nidalee,Aatrox,Ahri
redBans,Maokai,Elise,Alistar
redBans,Thresh,Fizz,Zed
redBans,Rengar,Zilean,Yasuo
redBans,Fizz,TwistedFate,Maokai
redBans,Alistar,Nidalee,Aatrox
redBans,Yasuo,Kassadin,Alistar
redBans,Zilean,Alistar,Ryze
redBans,Zilean,Alistar,Khazix
redBans,Alistar,LeeSin,Twitch
redBans,Zed,Maokai,TwistedFate
redBans,Tristana,Alistar,Zilean
redBans,Khazix,Alistar,Zilean
redBans,Alistar,Zilean,Zed
redBans,Nidalee,Zed,Alistar
redBans,Twitch,LeeSin,Khazix
redBans,Alistar,Zilean,LeeSin
redBans,Ryze,LeeSin,Maokai
redBans,Alistar,Ryze,Zilean
redBans,LeeSin,Ryze,KogMaw
redBans,LeeSin,Alistar,
redBans,LeeSin,Tristana,Khazix
redBans,Yasuo,Zilean,Alistar
redBans,Maokai,Alistar,Jinx
redBans,Zilean,Maokai,Zed
redBans,Rammus,Alistar,Maokai
redBans,Alistar,Zilean,LeeSin
redBans,Zilean,Thresh,Alistar
redBans,Syndra,Zilean,Alistar
redBans,Zilean,Alistar,Lucian
redBans,Maokai,Zilean,Alistar
redBans,Zilean,Ryze,Alistar
redBans,Thresh,Ryze,Maokai
redBans,Alistar,Zilean,Maokai
redBans,Orianna,Alistar,LeeSin
redBans,Alistar,Zilean,Maokai
redBans,Orianna,Alistar,Maokai
redBans,Yasuo,LeeSin,Zilean
redBans,Zilean,Alistar,Lucian
redBans,Yasuo,Zed,Zilean
redBans,Zilean,Alistar,Lucian
redBans,Rengar,Zilean,Fizz
redBans,Maokai,Zilean,Alistar
redBans,Rengar,Zilean,Janna
redBans,Maokai,Zilean,Alistar
redBans,Rengar,Zilean,Fizz
redBans,Zilean,Thresh,Alistar
redBans,Zilean,Irelia,LeeSin
redBans,Zilean,Alistar,Thresh
redBans,Rumble,Maokai,Thresh
redBans,Zilean,Alistar,Tristana
redBans,Rumble,Maokai,Thresh
redBans,Rengar,LeeSin,Ryze
redBans,Alistar,Ryze,Zilean
redBans,Alistar,Ryze,Jayce
redBans,Rengar,LeeSin,Twitch
redBans,Rengar,LeeSin,Lucian
redBans,Alistar,Zilean,Ryze
redBans,Rengar,LeeSin,Lucian
redBans,Alistar,Jayce,Zilean
redBans,Mordekaiser,Gangplank,Veigar
redBans,RekSai,Mordekaiser,Lulu
redBans,Mordekaiser,RekSai,Gragas
redBans,Gangplank,Elise,Mordekaiser
redBans,Kalista,Gangplank,Mordekaiser
redBans,Mordekaiser,Lulu,Elise
redBans,Mordekaiser,Gangplank,Lulu
redBans,Nidalee,Gangplank,Mordekaiser
redBans,Ashe,Gangplank,Yasuo
redBans,Gangplank,Mordekaiser,Darius
redBans,Ashe,Mordekaiser,Gangplank
redBans,Mordekaiser,Malphite,Darius
redBans,Lulu,Mordekaiser,Gangplank
redBans,Mordekaiser,Azir,Lulu
redBans,Gangplank,Lulu,Mordekaiser
redBans,Gangplank,RekSai,Mordekaiser
redBans,Gangplank,Azir,Mordekaiser
redBans,Gangplank,Mordekaiser,Veigar
redBans,Gangplank,Mordekaiser,TahmKench
redBans,Gangplank,Mordekaiser,Lulu
redBans,Gangplank,Mordekaiser,Fizz
redBans,Mordekaiser,Gangplank,Elise
redBans,Gangplank,Mordekaiser,Azir
redBans,Azir,Gangplank,Mordekaiser
redBans,Azir,Gangplank,Mordekaiser
redBans,Lulu,Gangplank,Darius
redBans,TwistedFate,Kalista,Mordekaiser
redBans,Lulu,Mordekaiser,Gragas
redBans,Gangplank,LeeSin,Thresh
redBans,Gangplank,Lulu,Mordekaiser
redBans,Lulu,Gangplank,Fiora
redBans,Mordekaiser,Gangplank,Azir
redBans,Gangplank,Mordekaiser,Elise
redBans,Mordekaiser,Gangplank,Elise
redBans,Mordekaiser,Gangplank,Lulu
redBans,Gangplank,Mordekaiser,RekSai
redBans,Lulu,Mordekaiser,Kalista
redBans,Gangplank,Lulu,Thresh
redBans,Mordekaiser,LeeSin,RekSai
redBans,Kalista,LeeSin,RekSai
redBans,Gangplank,Mordekaiser,Fiora
redBans,Azir,Gangplank,Elise
redBans,Azir,Lulu,Gangplank
redBans,TwistedFate,Mordekaiser,Gangplank
redBans,Azir,Gangplank,Elise
redBans,Mordekaiser,Gangplank,Darius
redBans,Gangplank,Mordekaiser,Elise
redBans,Mordekaiser,Gangplank,Kalista
redBans,Gangplank,Mordekaiser,LeeSin
redBans,Mordekaiser,Gangplank,Lulu
redBans,Gangplank,Mordekaiser,TwistedFate
redBans,Mordekaiser,Gangplank,Lulu
redBans,Gangplank,Mordekaiser,TwistedFate
redBans,Azir,Gangplank,Ryze
redBans,Mordekaiser,Gangplank,Jinx
redBans,Azir,Gangplank,Lulu
redBans,Mordekaiser,Gangplank,Elise
redBans,Lulu,Kalista,Gangplank
redBans,Mordekaiser,Gangplank,Elise
redBans,Gangplank,Lulu,Mordekaiser
redBans,TahmKench,Darius,Gangplank
redBans,Gangplank,Mordekaiser,Darius
redBans,TahmKench,Veigar,Gangplank
redBans,Elise,RekSai,Lulu
redBans,Mordekaiser,Gangplank,Elise
redBans,Elise,TahmKench,Gangplank
redBans,Gangplank,Mordekaiser,Elise
redBans,Elise,Gangplank,Mordekaiser
redBans,Gangplank,Mordekaiser,Elise
redBans,Renekton,Elise,Gangplank
redBans,Gangplank,Mordekaiser,Elise
redBans,Renekton,Elise,Gangplank
redBans,Fiora,Gangplank,Mordekaiser
redBans,Nidalee,Sivir,Soraka
redBans,Sivir,Nidalee,Ezreal
redBans,Sivir,Caitlyn,Olaf
redBans,Nidalee,Elise,Syndra
redBans,Nidalee,Syndra,Jayce
redBans,Olaf,Syndra,Nami
redBans,Karma,Olaf,Syndra
redBans,Brand,Anivia,Nidalee
redBans,AurelionSol,Caitlyn,Nidalee
redBans,Brand,Bard,TahmKench
redBans,Nidalee,Olaf,Syndra
redBans,Rumble,Kennen,Nidalee
redBans,Nidalee,Sivir,Olaf
redBans,Nidalee,Karma,Vladimir
redBans,Nidalee,Rumble,Syndra
redBans,Nidalee,Syndra,RekSai
redBans,Bard,Zac,Olaf
redBans,Ezreal,Syndra,Trundle
redBans,Gnar,Kennen,Zac
redBans,Varus,Karma,Ryze
redBans,AurelionSol,Syndra,Caitlyn
redBans,Kennen,Syndra,Jhin
redBans,Ryze,Nidalee,Syndra
redBans,Nidalee,Varus,Elise
redBans,Alistar,Nidalee,Syndra
redBans,Nidalee,Syndra,Karma
redBans,Nidalee,Elise,Bard
redBans,Syndra,Nidalee,Lucian
redBans,RekSai,TwistedFate,Nidalee
redBans,TwistedFate,TahmKench,Olaf
redBans,RekSai,Poppy,Nami
redBans,Nidalee,Poppy,Irelia
redBans,TwistedFate,TahmKench,Malzahar
redBans,Syndra,Nidalee,Olaf
redBans,Gnar,Syndra,Nidalee
redBans,Gnar,Nidalee,Syndra
redBans,Kennen,Jayce,Nidalee
redBans,Gnar,Nidalee,Kennen
redBans,Nidalee,Elise,Syndra
redBans,Nidalee,Elise,RekSai
redBans,Nidalee,Sivir,Cassiopeia
redBans,Nidalee,RekSai,Syndra
redBans,Nidalee,Kassadin,Syndra
redBans,LeeSin,Syndra,Ezreal
redBans,Nidalee,Zyra,Ryze
redBans,AurelionSol,Nidalee,Syndra
redBans,Nidalee,LeeSin,Rumble
redBans,Karma,Jhin,Nidalee
redBans,Nidalee,Syndra,Jayce
redBans,Nidalee,Syndra,Caitlyn
redBans,TahmKench,Viktor,Nidalee
redBans,Nidalee,Syndra,Ryze
redBans,Viktor,Jhin,Nidalee
redBans,Olaf,Elise,Ryze
redBans,Nidalee,Caitlyn,Syndra
redBans,Elise,Ryze,Nidalee
redBans,Caitlyn,Nidalee,Jayce
redBans,Elise,Nidalee,Jhin
redBans,Syndra,Nidalee,RekSai
redBans,Elise,Nidalee,Jayce
redBans,Syndra,Nidalee,RekSai
redBans,Nidalee,Ryze,Kennen
redBans,Brand,Poppy,Nidalee
redBans,Nidalee,Sivir,Ryze
redBans,Nidalee,AurelionSol,Jayce
redBans,Syndra,Ryze,Nidalee
redBans,AurelionSol,Nidalee,Jayce
redBans,Syndra,Ryze,Cassiopeia
redBans,MissFortune,Nidalee,AurelionSol
redBans,Poppy,Jhin,Ryze
redBans,Caitlyn,Nidalee,Syndra
redBans,Jhin,Nidalee,Ashe
redBans,Nidalee,MissFortune,Ryze
redBans,Syndra,Ashe,Nidalee
redBans,Nidalee,Olaf,Ryze
redBans,Syndra,Ryze,Nidalee
redBans,Nidalee,Zyra,AurelionSol
redBans,Kalista,Sejuani,Xayah
redBans,Kalista,Rakan,JarvanIV
redBans,Kalista,Jayce,Sejuani
redBans,Kalista,Sejuani,Shen
redBans,Kalista,JarvanIV,Leblanc
redBans,Kalista,Galio,Janna
redBans,Kalista,Galio,Taliyah
redBans,Kalista,Sejuani,Rumble
redBans,Kalista,Gragas,Malzahar
redBans,Kalista,Rakan,Galio
redBans,Kalista,Xayah,Galio
redBans,Kalista,KogMaw,Xayah
redBans,Kalista,Sejuani,Lulu
redBans,Kalista,Sejuani,Janna
redBans,Kalista,JarvanIV,Sejuani
redBans,Kalista,Taliyah,Jayce
redBans,Galio,Kalista,Sion
redBans,Kalista,Xayah,Cassiopeia
redBans,Kalista,Xayah,Sejuani
redBans,Kalista,Janna,Rakan
redBans,Kalista,Syndra,Rakan
redBans,Kalista,Urgot,Kayn
redBans,Kalista,JarvanIV,Galio
redBans,Kalista,Xayah,KogMaw
redBans,Kalista,Syndra,Xayah
redBans,Kalista,JarvanIV,Galio
redBans,Kalista,JarvanIV,Sejuani
redBans,Kalista,Sejuani,Rakan
redBans,Kalista,Alistar,Xayah
redBans,Xayah,Kalista,Gragas
redBans,Kalista,Gragas,Rakan
redBans,Kalista,JarvanIV,KogMaw
redBans,Kalista,Xayah,JarvanIV
redBans,Kalista,Taliyah,Sejuani
redBans,Kalista,Taliyah,Sejuani
redBans,Kalista,Xayah,JarvanIV
redBans,Kalista,Galio,Bard
redBans,Kalista,JarvanIV,KogMaw
redBans,Kalista,Ezreal,Ryze
redBans,Kalista,Rakan,KogMaw
redBans,Kalista,JarvanIV,Lulu
redBans,Kalista,Rakan,Tristana
redBans,Kalista,KogMaw,Xayah
redBans,Kalista,Rakan,Varus
redBans,Kalista,Janna,Sejuani
redBans,Kalista,Galio,KogMaw
redBans,Kalista,Rakan,Varus
redBans,Kalista,Tristana,Lulu
redBans,Kalista,Gnar,JarvanIV
redBans,Kalista,Orianna,Xayah
redBans,Janna,Kalista,Rakan
redBans,Kalista,Jayce,Lulu
redBans,Kalista,Jayce,Janna
redBans,Kalista,Xayah,Lulu
redBans,Kalista,Lulu,Rakan
redBans,Kalista,Janna,Xayah
redBans,Kalista,Galio,Sejuani
redBans,Kalista,Xayah,Lulu
redBans,Kalista,Galio,Janna
redBans,Kalista,Xayah,JarvanIV
redBans,Kalista,Xayah,Karma
redBans,Kalista,Xayah,Taric
redBans,Kalista,Xayah,Tristana
redBans,Kalista,Sejuani,Xayah
redBans,Kalista,Janna,Rakan
redBans,Kalista,Sejuani,Xayah
redBans,Kalista,Janna,Tristana
redBans,Kalista,Rumble,Xayah
redBans,Kalista,JarvanIV,Lulu
redBans,Kalista,Jayce,Sejuani
redBans,Kalista,Janna,JarvanIV
redBans,Kalista,Jayce,Rakan
redBans,Kalista,Janna,Sejuani
redBans,Kalista,Janna,KogMaw
redBans,Kalista,Tristana,Sejuani
redBans,Kalista,Janna,Rakan
redBans,Kalista,Janna,Sejuani
redBans,Kalista,Tristana,Galio
redBans,Kalista,Tristana,Galio
redBans,Kalista,Janna,Galio
redBans,Rumble,Hecarim,Vladimir
redBans,Ahri,Hecarim,Morgana
redBans,Leblanc,Annie,RekSai
redBans,Rumble,Hecarim,Ahri
redBans,Leblanc,Azir,Gragas
redBans,Cassiopeia,Gragas,Azir
redBans,Kalista,Leblanc,Zed
redBans,Rumble,Leblanc,Sejuani
redBans,Urgot,Gnar,Hecarim
redBans,Lulu,Leblanc,Sivir
redBans,Kalista,Urgot,Leblanc
redBans,Leblanc,Kalista,RekSai
redBans,Maokai,Lulu,Zed
redBans,Leblanc,Cassiopeia,Urgot
redBans,Leblanc,Fizz,TwistedFate
redBans,Lulu,Azir,Kalista
redBans,Cassiopeia,Hecarim,Nautilus
redBans,Lulu,Leblanc,Kalista
redBans,Urgot,Kalista,Leblanc
redBans,Lulu,Maokai,Kalista
redBans,Azir,Leblanc,RekSai
redBans,Kalista,Urgot,RekSai
redBans,Azir,Cassiopeia,Hecarim
redBans,Nunu,RekSai,Alistar
redBans,Leblanc,Hecarim,Urgot
redBans,Kalista,Cassiopeia,Urgot
redBans,Leblanc,RekSai,Jinx
redBans,Kalista,Gragas,Cassiopeia
redBans,Twitch,Thresh,Ryze
redBans,Nidalee,Sivir,Bard
redBans,Alistar,Braum,Nidalee
redBans,Nidalee,Bard,Ryze
redBans,Leblanc,Trundle,Nidalee
redBans,Bard,Leblanc,Kindred
redBans,Caitlyn,Nidalee,Alistar
redBans,Ryze,Kindred,Trundle
redBans,Ryze,Nidalee,Ekko
redBans,Alistar,Nidalee,Maokai
redBans,Lissandra,Trundle,Maokai
redBans,Sivir,Zilean,Malphite
redBans,Azir,Ezreal,Maokai
redBans,Caitlyn,Soraka,Bard
redBans,Maokai,Leblanc,Lucian
redBans,Nidalee,Leblanc,Ryze
redBans,Caitlyn,Ryze,Nidalee
redBans,Zed,Bard,Kalista
redBans,Zed,Nidalee,Azir
redBans,Twitch,Sivir,Kindred
redBans,Alistar,Ryze,Maokai
redBans,Nidalee,Poppy,Graves
redBans,Caitlyn,Soraka,Bard
redBans,Bard,Leblanc,Fizz
redBans,Nidalee,Alistar,Ryze
redBans,Alistar,Maokai,Leblanc
redBans,Zilean,Alistar,Kindred
redBans,Bard,TwistedFate,Kindred
redBans,Nidalee,Zed,Trundle
redBans,Twitch,Nidalee,Azir
redBans,Azir,Twitch,Ryze
redBans,Twitch,Lucian,Nidalee
redBans,Twitch,Lucian,Nidalee
redBans,Twitch,Lucian,Alistar
redBans,Lucian,Maokai,Graves
redBans,Lucian,Maokai,Bard
redBans,Lucian,Bard,Soraka
redBans,Lucian,Bard,Soraka
redBans,AurelionSol,Bard,Ryze
redBans,AurelionSol,Bard,Ryze
redBans,AurelionSol,Bard,Ekko
redBans,Leblanc,Jayce,Lulu
redBans,Lulu,Karma,Graves
redBans,Ziggs,Kennen,Syndra
redBans,Ashe,Graves,LeeSin
redBans,Galio,Kennen,Ezreal
redBans,Ivern,Varus,Syndra
redBans,Graves,Lulu,Karma
redBans,Ivern,Kennen,Karma
redBans,Leblanc,Lulu,Karma
redBans,Leblanc,LeeSin,Gragas
redBans,Leblanc,Kled,Fizz
redBans,Leblanc,Lulu,Karma
redBans,Kennen,Galio,Karma
redBans,Ziggs,Kennen,Karma
redBans,Kennen,Lulu,Karma
redBans,Leblanc,Gragas,Lulu
redBans,Kled,Shen,Leblanc
redBans,Lulu,Karma,Graves
redBans,Ivern,Ezreal,Ashe
redBans,Leblanc,Lulu,Gragas
redBans,Ivern,TahmKench,Fiora
redBans,Leblanc,Lulu,Nami
redBans,Syndra,Lulu,Kennen
redBans,LeeSin,Graves,Syndra
redBans,Kennen,Lulu,Ivern
redBans,Kled,KogMaw,Ashe
redBans,Lulu,Karma,Kennen
redBans,Kled,Fizz,LeeSin
redBans,Twitch,LeeSin,Lulu
redBans,Leblanc,Syndra,Malzahar
redBans,Kennen,Twitch,Fiora
redBans,Karma,Lulu,LeeSin
redBans,Caitlyn,Kennen,Cassiopeia
redBans,Lulu,Karma,Zyra
redBans,Kennen,Ivern,Lulu
redBans,Lulu,Karma,Zyra
redBans,Olaf,Kennen,Lulu
redBans,Lulu,Karma,Kennen
redBans,Lulu,Karma,Zyra
redBans,Kennen,Lulu,Karma
redBans,Lulu,Karma,KogMaw
redBans,Viktor,RekSai,Janna
redBans,Graves,Zed,Leblanc
redBans,Leblanc,Zed,Lissandra
redBans,Rumble,Vi,Graves
redBans,Graves,Zed,Lucian
redBans,Kennen,Zed,RekSai
redBans,RekSai,Nidalee,Maokai
redBans,Zed,Ahri,Lissandra
redBans,Ezreal,Maokai,Annie
redBans,RekSai,Rumble,Maokai
redBans,Rumble,Sivir,Vi
redBans,Morgana,Maokai,RekSai
redBans,Morgana,Maokai,RekSai
redBans,Viktor,Lissandra,Lulu
redBans,Diana,Leblanc,RekSai
redBans,Diana,Sion,JarvanIV
redBans,RekSai,Maokai,Morgana
redBans,Zed,Lulu,Viktor
redBans,RekSai,Morgana,Leblanc
redBans,Kindred,Lissandra,Elise
redBans,LeeSin,Lulu,Kindred
redBans,TahmKench,Kalista,Elise
redBans,Lulu,Kalista,Kindred
redBans,Kalista,Lulu,Gangplank
redBans,Jinx,Kassadin,LeeSin
redBans,Lulu,TahmKench,Kindred
redBans,TahmKench,Elise,
redBans,Ryze,Fizz,Riven
redBans,Kalista,Lulu,Gangplank
redBans,Ryze,Fizz,Jinx
redBans,Kindred,Gangplank,Lulu
redBans,Kindred,Malphite,DrMundo
redBans,Elise,Kindred,Lulu
redBans,Thresh,Gangplank,Lulu
redBans,Lulu,Kindred,DrMundo
redBans,Thresh,Gangplank,Lucian
redBans,Bard,Gangplank,DrMundo
